obs_cd,date,addr,x,y,idx,SO2,CO,O3,NO2,PM10,PM25
111201,2017-06-22,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17339-111201,0.00408333333333333,0.354166666666667,0.05675,0.0206666666666667,32.8636363636364,24.5
111201,2017-06-23,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17340-111201,0.00404166666666667,0.454166666666667,0.069625,0.0358333333333333,37.0833333333333,24.9166666666667
111201,2017-06-24,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17341-111201,0.00525,0.504166666666667,0.028,0.0466666666666667,35.6666666666667,24.5
111201,2017-06-25,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17342-111201,0.00308333333333333,0.491666666666667,0.066125,0.0265,33.2916666666667,26.25
111201,2017-06-26,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17343-111201,0.003,0.440909090909091,0.0521666666666667,0.0210909090909091,24.4347826086957,19
111201,2017-06-27,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17344-111201,0.0035,0.433333333333333,0.0535,0.0209583333333333,26.375,20.1666666666667
111201,2017-06-28,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17345-111201,0.0045,0.470833333333333,0.068,0.0233333333333333,41.7916666666667,33.6666666666667
111201,2017-06-29,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17346-111201,0.00529166666666667,0.4875,0.07125,0.0243333333333333,44.25,35.4166666666667
111201,2017-06-30,마포구 대흥로 20길 28 (마포아트센터),126.94556,37.549779999999998,17347-111201,0.00354166666666667,0.5,0.053875,0.021,48.375,36.8333333333333
111202,2017-06-01,마포구 노고산동 57-62,126.93612,37.555129999999998,17318-111202,0.00470833333333333,0.641666666666667,0.026,0.0498333333333333,46.625,
111202,2017-06-02,마포구 노고산동 57-62,126.93612,37.555129999999998,17319-111202,0.00458333333333333,0.625,0.01925,0.0465416666666667,36.9130434782609,
111202,2017-06-03,마포구 노고산동 57-62,126.93612,37.555129999999998,17320-111202,0.00441666666666667,0.745833333333333,0.019125,0.04675,43.4347826086957,
111202,2017-06-04,마포구 노고산동 57-62,126.93612,37.555129999999998,17321-111202,0.004625,0.641666666666667,0.026375,0.0475416666666667,40.6666666666667,
111202,2017-06-05,마포구 노고산동 57-62,126.93612,37.555129999999998,17322-111202,0.00445833333333333,0.641666666666667,0.03725,0.0569166666666667,33.7083333333333,
111202,2017-06-06,마포구 노고산동 57-62,126.93612,37.555129999999998,17323-111202,0.00379166666666667,0.4375,0.02575,0.0296666666666667,23.7916666666667,
111202,2017-06-07,마포구 노고산동 57-62,126.93612,37.555129999999998,17324-111202,0.00408333333333333,0.7,0.02775,0.0441666666666667,22.9166666666667,
111202,2017-06-08,마포구 노고산동 57-62,126.93612,37.555129999999998,17325-111202,0.00578260869565217,0.939130434782609,0.034,0.0594782608695652,49.6956521739131,
111202,2017-06-09,마포구 노고산동 57-62,126.93612,37.555129999999998,17326-111202,0.00620833333333333,0.941666666666667,0.043375,0.063125,67.4583333333333,
111202,2017-06-10,마포구 노고산동 57-62,126.93612,37.555129999999998,17327-111202,0.004625,0.7375,0.018125,0.0523333333333333,59.5833333333333,
111202,2017-06-11,마포구 노고산동 57-62,126.93612,37.555129999999998,17328-111202,0.004,0.5875,0.032125,0.048125,39.3333333333333,
111202,2017-06-12,마포구 노고산동 57-62,126.93612,37.555129999999998,17329-111202,0.00425,0.516666666666667,0.0245,0.0442083333333333,40.9166666666667,
111202,2017-06-13,마포구 노고산동 57-62,126.93612,37.555129999999998,17330-111202,0.00441666666666667,0.675,0.01525,0.0475416666666667,45.4347826086957,
111202,2017-06-14,마포구 노고산동 57-62,126.93612,37.555129999999998,17331-111202,0.00529166666666667,0.691666666666667,0.019625,0.0550833333333333,50.2916666666667,
111202,2017-06-15,마포구 노고산동 57-62,126.93612,37.555129999999998,17332-111202,0.00579166666666667,0.733333333333333,0.027625,0.0535416666666667,53.1666666666667,
